Alloy System,Element A,Element B,Composition,Critical Cooling Rate,CompositionA,col1,col2,col3,col4,col5,col6,col7
AlV,Al,V,0.45,9.057648970219867,0.55,0.03187809765237182,0.339168795889758,0.3195696188375451,0.6315871632946014,0.885470461145365,0.9056398785690836,0.40229730379744433
AlV,Al,V,0.46,9.132985405574264,0.54,0.4337916190621739,0.4048325638716974,0.47184490099152865,0.02218344253357374,0.8276545750577052,0.82101541810849,0.5198911740710929
AlV,Al,V,0.47000000000000003,9.208859785093837,0.53,0.3673634582443085,0.17471729420280036,0.33763055099041506,0.20321298977755597,0.13784956884071387,0.5969258266742029,0.18403057080568697
AlV,Al,V,0.48,9.285272108778587,0.52,0.6456770244367278,0.524088417087933,0.08536368786043269,0.1848128815895289,0.9977543573170563,0.1346068965940992,0.06150466203843452
AlV,Al,V,0.49,9.362222376628518,0.51,0.33469986222250847,0.16982456616751385,0.7505124775463398,0.08662850538700717,0.547332458565933,0.4001389817145111,0.6051999775029292
AlV,Al,V,0.5,9.439710588643624,0.5,0.057546287311397326,0.06914060394289356,0.923075484844892,0.5389842783429164,0.39424189730566106,0.09604955632760392,0.19352481228896523
AlV,Al,V,0.51,9.517736744823907,0.49,0.3971573810627388,0.013944657119180248,0.4087122884679881,0.344321995636509,0.9634039818069655,0.6783678039680222,0.2910207789637279
AlV,Al,V,0.52,9.596300845169367,0.48,0.867839302706278,0.3571400718112322,0.43928117479748574,0.7963066853154201,0.7688632886279965,0.3759676762533357,0.026991225470762714
AlV,Al,V,0.53,9.675402889680004,0.47,0.06912912323724374,0.8649476105959656,0.6775364318141748,0.9718828768468483,0.5004065952571676,0.44750528603053186,0.34215317798809386
AlV,Al,V,0.54,9.755042878355821,0.45999999999999996,0.47620035801180804,0.9387289134972785,0.12145831920848515,0.6832112327472346,0.30530831459708885,0.9067948294889494,0.809118832604288
AlV,Al,V,0.55,9.835220811196814,0.44999999999999996,0.4015357627511973,0.8419615123799653,0.130917938137174,0.8082221196201977,0.7843325919885825,0.5889447724749193,0.16215948988898177
AlV,Al,V,0.56,9.915936688202983,0.43999999999999995,0.3960634573397137,0.8698626325346797,0.18385184252167053,0.7809245481485083,0.5437260537084544,0.3486799128927316,0.5458704046176878
AlV,Al,V,0.5700000000000001,9.997190509374333,0.42999999999999994,0.6083398615049558,0.5677210632499956,0.46107536783264136,0.6415843217913053,0.5052699480319763,0.6750839795977673,0.09506309764068088
AlV,Al,V,0.58,10.078982274710855,0.42000000000000004,0.45835422308599016,0.9516445510715922,0.08929054412661952,0.6861084570598736,0.8717499575935556,0.6234605921796885,0.5390400444296326
AlV,Al,V,0.59,10.161311984212556,0.41000000000000003,0.49782647671309,0.1298112880088469,0.24376949265903436,0.9651734430545872,0.7474495627248833,0.8176437751799996,0.5066560782712579
AlV,Al,V,0.6,10.244179637879437,0.4,0.40073086930350477,0.373216619773034,0.5422768486888544,0.6913893104416471,0.8428789675313821,0.5859989823293953,0.6915966639972818
AlV,Al,V,0.61,10.327585235711494,0.39,0.1994169167785681,0.7541903793331785,0.5802040235035165,0.1850337328784193,0.826172860885598,0.474936041510847,0.48682778939910776
AlV,Al,V,0.62,10.411528777708726,0.38,0.16733026527539352,0.5315765641225356,0.7661039252906867,0.48479936674682156,0.7870079078398885,0.44425127432005873,0.5759421469513578
AlV,Al,V,0.63,10.496010263871138,0.37,0.02977214273170492,0.4278616117987679,0.5967841503074275,0.019240260701205214,0.6766028065486079,0.27816021342103037,0.5830682352828784
AlV,Al,V,0.64,10.581029694198726,0.36,0.7630521439683132,0.8242199905155666,0.9681699753354241,0.0518074022524988,0.6244615246566125,0.6618308300543448,0.06211078114005364
AlV,Al,V,0.65,10.666587068691493,0.35,0.09929576646143512,0.7778187306375244,0.600523041343062,0.49419291246708097,0.8328887445338718,0.9942185626704211,0.4675516436845555
AlV,Al,V,0.66,10.752682387349438,0.33999999999999997,0.9119418871155202,0.8574711428347727,0.5812361315388715,0.7355950628307381,0.0712178974240647,0.8723720537970362,0.44257275450829625
AlV,Al,V,0.67,10.839315650172557,0.32999999999999996,0.9109057747714164,0.9907885084021881,0.18202546042372592,0.723823754096244,0.9104705037368617,0.3031150914863019,0.715623341065506
AlV,Al,V,0.68,10.926486857160853,0.31999999999999995,0.04616805770825183,0.8504607274465205,0.8531272454889576,0.5548153517933488,0.5724012663570546,0.2825801141273496,0.45611570353504294
AlV,Al,V,0.6900000000000001,11.014196008314329,0.30999999999999994,0.5693406637760987,0.08107978272935801,0.9977707091157684,0.6667167956801897,0.2901378209982901,0.4749281526323177,0.7357615776731478
AlV,Al,V,0.7000000000000001,11.102443103632982,0.29999999999999993,0.2758137613778434,0.4989176600185361,0.17842137030217464,0.8765086029359644,0.7684677603360159,0.11624617769756718,0.8980638842981084
AlV,Al,V,0.71,11.19122814311681,0.29000000000000004,0.0020867492183126446,0.26338661278912523,0.8630479865812203,0.3399737074437136,0.9662600369789838,0.794358490545586,0.10403135289142851
AlV,Al,V,0.72,11.280551126765818,0.28,0.4560937377855546,0.9222789111621766,0.4224871566133812,0.6306155710309544,0.12904995774977002,0.09020347752505975,0.8122338262828752
AlV,Al,V,0.73,11.370412054580003,0.27,0.16858774128242093,0.9187997319943112,0.3109409576142843,0.8928668678682564,0.3891102260093551,0.24277017140840274,0.446397806269205
AlV,Al,V,0.74,11.460810926559365,0.26,0.47163359188579435,0.6714231945380845,0.9173724841322967,0.8267033141062801,0.8438731104641893,0.3274740601737487,0.8575884181890229
AlV,Al,V,0.75,11.551747742703903,0.25,0.8406310103250709,0.8818043029886334,0.9389951614032004,0.7441486465405257,0.8111891557053181,0.46799740629547015,0.8926119480576865
AlV,Al,V,0.76,11.643222503013618,0.24,0.6187704387836445,0.9817415011452462,0.27774806399169727,0.45959930009875727,0.6731124324533957,0.6553677810329854,0.21345616763259523
AlV,Al,V,0.77,11.735235207488513,0.22999999999999998,0.29157994057496206,0.23693728148803783,0.2593190852158608,0.34307465613629795,0.36087112240276387,0.6359844976854989,0.5335569758948363
AlV,Al,V,0.78,11.827785856128584,0.21999999999999997,0.8505584001226874,0.8648289535897309,0.8051031547584729,0.4868402678311624,0.7215731027818738,0.16766953993330946,0.21509202177201392
AlV,Al,V,0.79,11.92087444893383,0.20999999999999996,0.8303922571161705,0.20305217766440564,0.8089574024931508,0.410788368205216,0.6334749695488061,0.1773003328443138,0.5281202753496982
AlV,Al,V,0.8,12.014500985904256,0.19999999999999996,0.4840249944417543,0.8501930810339366,0.3799224291737249,0.8805077062308938,0.4101288660263074,0.4197281217068811,0.675627922933376
AlV,Al,V,0.81,12.10866546703986,0.18999999999999995,0.883668466083314,0.4821922220361341,0.8015669389269046,0.002065650049905887,0.7173151720062203,0.5230704532223817,0.878636815335631
AlV,Al,V,0.8200000000000001,12.20336789234064,0.17999999999999994,0.3167596814295487,0.38210401107454806,0.913542357638213,0.1552044119713939,0.39717652457200936,0.7514583369619418,0.42790146878804647
AlV,Al,V,0.8300000000000001,12.298608261806597,0.16999999999999993,0.7396931064941751,0.6263824345338672,0.062294517280472195,0.09294151580201082,0.9334573805735166,0.8740175751722624,0.30398553469160683
AlV,Al,V,0.84,12.394386575437732,0.16000000000000003,0.6520558252710873,0.9411579802920781,0.9985772451099482,0.6442032099329549,0.9690262986765485,0.09872962582652434,0.20805710091162155
AlV,Al,V,0.85,12.490702833234042,0.15000000000000002,0.5129043528632033,0.6077911372425838,0.9487208478453538,0.813920873667804,0.05576369401478609,0.6889318300169182,0.33025619225995806
AlV,Al,V,0.86,12.587557035195534,0.14,0.6238899387508264,0.575938044195218,0.00032156511815706335,0.567367317794289,0.620008327766915,0.14223195414207412,0.3306794938548977
AlV,Al,V,0.87,12.684949181322198,0.13,0.9860999372427253,0.022278764028572096,0.5929488840514509,0.6530053020748537,0.35297289344424176,0.20741186561986102,0.15429739779305418
AlV,Al,V,0.88,12.782879271614041,0.12,0.74597856732645,0.6477083286264008,0.14717538840272226,0.639103681989293,0.6468758349955321,0.60085280974943,0.9054532955068199
AlV,Al,V,0.89,12.881347306071065,0.10999999999999999,0.029233163217330382,0.5122230639115004,0.2862439483419622,0.6103185075547966,0.6969484483048202,0.1930898080639939,0.7420324175344368
AlV,Al,V,0.9,12.980353284693264,0.09999999999999998,0.39411186460127745,0.3448349138084479,0.8640961535389482,0.19872991031998066,0.9025476738927856,0.1883696586222906,0.9698244511523567
AlV,Al,V,0.91,13.07989720748064,0.08999999999999997,0.3822213284798994,0.2590285728085584,0.41369352929024195,0.46374758211432765,0.6794903660255328,0.5747705527455628,0.8407029424819321
AlV,Al,V,0.92,13.179979074433193,0.07999999999999996,0.6937431486213178,0.7491956647862483,0.07699980374680238,0.09715917347266734,0.5027278377239714,0.37673352391642456,0.41926754609039085
AlV,Al,V,0.93,13.280598885550921,0.06999999999999995,0.0839282680831489,0.8053000124617822,0.7961218726896545,0.7489851479456396,0.5999871018414243,0.8181478657852833,0.9868360063991767
AlV,Al,V,0.9400000000000001,13.38175664083383,0.05999999999999994,0.13303912534667517,0.25458768973551116,0.34300083345709453,0.7045660662589619,0.177453574269269,0.246505170007005,0.21309436226894418
AlV,Al,V,0.9500000000000001,13.483452340281916,0.04999999999999993,0.8620141938876968,0.36982876301680456,0.08475075499064666,0.14097858556589427,0.4133397844952188,0.0751097384164815,0.8792121564391713
AlV,Al,V,0.96,13.585685983895177,0.040000000000000036,0.6348510207118673,0.5605025279451402,0.20887362241247742,0.6120641169287792,0.2106357589829143,0.3506424395089601,0.6359297003607004
AlV,Al,V,0.97,13.688457571673618,0.030000000000000027,0.7558625242480835,0.3484088524667902,0.7396763399200903,0.4817768414649656,0.9745170843028156,0.914007859576685,0.35498340664225825
AlV,Al,V,0.98,13.791767103617234,0.020000000000000018,0.021473924881832973,0.5825142259691273,0.9262825742939805,0.15849368522218577,0.26368398068160814,0.5937807745704151,0.21553519051478787
AlV,Al,V,0.99,13.895614579726029,0.010000000000000009,0.0013238099902123102,0.5076194509843714,0.15349934439798651,0.06323153437979967,0.595474668626712,0.9003381731885205,0.3458933567549526
VNi,V,Ni,0.01,13.58364369998811,0.99,0.4889898106014686,0.2594816961671552,0.8234094149337452,0.6330491410942198,0.15075324892724495,0.6556793547295089,0.5992645180040107
VNi,V,Ni,0.02,13.18033599149367,0.98,0.3684226439905012,0.05896347061876239,0.7118815541939117,0.9944487695162133,0.8147111842141768,0.9359314825017043,0.6699722536450371
VNi,V,Ni,0.03,12.790076874516688,0.97,0.7527567889034601,0.38996575080676166,0.24659490069753054,0.5349364154374863,0.8197432935168872,0.07602758202034732,0.9201397138250399
VNi,V,Ni,0.04,12.41286634905715,0.96,0.10518998756332754,0.9840133927144344,0.2154965342700994,0.3309498165587125,0.6474021164814169,0.32829896730862573,0.26384137137492525
VNi,V,Ni,0.05,12.048704415115061,0.95,0.2671637920874306,0.08050259221168266,0.7153996462082085,0.5135911459831388,0.741003815421201,0.5962473760157874,0.8019408398748407
VNi,V,Ni,0.06,11.697591072690424,0.94,0.48828176134292467,0.43511283596863304,0.11431392402595442,0.23866483964878915,0.1858285579838036,0.516131321061888,0.23604889979607413
VNi,V,Ni,0.07,11.35952632178324,0.9299999999999999,0.47291061705548443,0.3568638573217148,0.31223615948155803,0.9791396094631574,0.10236550864345495,0.22614289009118516,0.49856398587632855
VNi,V,Ni,0.08,11.034510162393502,0.92,0.30212082583767286,0.9908203462227021,0.4151919291425311,0.26442149899623335,0.48822809886990226,0.7325333449715865,0.7950603236366575
VNi,V,Ni,0.09,10.722542594521219,0.91,0.669384881075916,0.3409507493461208,0.5889262749821454,0.5379360055251031,0.08787823267849859,0.2749566147677531,0.08549084205853574
VNi,V,Ni,0.1,10.423623618166385,0.9,0.1746152008429076,0.6475294457509039,0.18617145915200572,0.09926645696010061,0.9779769126243494,0.32146956344046207,0.15118329690511578
VNi,V,Ni,0.11,10.137753233329006,0.89,0.5206038861577968,0.7000411532149317,0.841050145978977,0.13962365643945418,0.9868488286677166,0.0893080720757341,0.4760671419728676
VNi,V,Ni,0.12,9.864931440009073,0.88,0.8150680938899559,0.4413973332564952,0.5965109258090884,0.972325153788611,0.761244788530719,0.38843181311535724,0.9866808601424978
VNi,V,Ni,0.13,9.605158238206592,0.87,0.025070021822496846,0.8523086040438722,0.4492654461316071,0.827480712100835,0.23273814062240494,0.7523796639394985,0.7481947755681944
VNi,V,Ni,0.14,9.35843362792156,0.86,0.41350347816447974,0.3580447177893099,0.9862882904733685,0.6837244434408175,0.28715022328953554,0.05136874930607538,0.714035351084248
VNi,V,Ni,0.15,9.12475760915398,0.85,0.7105385457648391,0.6327008015757557,0.8485316800936914,0.69310636952888,0.511210970544014,0.6890560632502203,0.9848151533972643
VNi,V,Ni,0.16,8.90413018190385,0.84,0.6190286885281139,0.01360455701514729,0.9560601356946153,0.16076333850282165,0.1157871639927347,0.01567238043026098,0.013673715293135547
VNi,V,Ni,0.17,8.696551346171171,0.83,0.35972274086647793,0.6985940273770577,0.6949433460889216,0.3020116519351662,0.7099700853356185,0.8790466019645119,0.3558494497705341
VNi,V,Ni,0.18,8.502021101955943,0.8200000000000001,0.9951075131020206,0.2929407988514019,0.8112023416952328,0.9155178936951794,0.42140741123281966,0.2544924399311217,0.9455464005562726
VNi,V,Ni,0.19,8.320539449258165,0.81,0.8575786481609263,0.536002262070239,0.6728571253146965,0.7621817567451727,0.025067627425291228,0.8357856718633839,0.463302204464641
VNi,V,Ni,0.2,8.152106388077838,0.8,0.441479147631326,0.5823254135300047,0.9441231887580268,0.9424046712210468,0.2951205806775349,0.825283455153776,0.23599451330486998
VNi,V,Ni,0.21,7.996721918414961,0.79,0.8286497527476508,0.41865872895092504,0.885213043054247,0.14355949459656747,0.22338837562594338,0.2003803873837171,0.025625823364836986
VNi,V,Ni,0.22,7.854386040269535,0.78,0.3468074086511189,0.4724793352640625,0.8171166479233656,0.0001010300901189698,0.8699757542884501,0.2302563523374862,0.284957725755258
VNi,V,Ni,0.23,7.725098753641562,0.77,0.39380215652577066,0.9017150284312156,0.38202006037145364,0.6691843184995417,0.9810540507901373,0.6305295711179159,0.5254426740800731
VNi,V,Ni,0.24,7.608860058531035,0.76,0.3457799081590792,0.3623686246452341,0.3051052027093044,0.6471786007578041,0.5661815787752159,0.5769542448158168,0.12393688393225621
VNi,V,Ni,0.25,7.505669954937962,0.75,0.927590316718656,0.7952069324887578,0.7453474048859211,0.0398352156314461,0.40265006696657146,0.9806283930163845,0.2922328412030861
VNi,V,Ni,0.26,7.415528442862338,0.74,0.6854127874741284,0.28532168772363575,0.521163231465203,0.12187792796440367,0.4209434012305344,0.7135518317497589,0.12661218085633563
VNi,V,Ni,0.27,7.338435522304165,0.73,0.5538372108356795,0.4232624532442716,0.9340997858594753,0.1691250368600279,0.9763471652356746,0.9020801440689977,0.28018478595409857
VNi,V,Ni,0.28,7.274391193263444,0.72,0.19933075438408177,0.859779808919519,0.5693501096124944,0.8810163005254509,0.5261103651919964,0.22446028351171654,0.4161154553091537
VNi,V,Ni,0.29,7.223395455740172,0.71,0.9656507438643033,0.4583974140413156,0.22362403585457202,0.6578797767324132,0.9642795423480899,0.5319446279175571,0.0570026032235057
VNi,V,Ni,0.3,7.185448309734351,0.7,0.36697872341503934,0.6471516203285298,0.535861768307285,0.6367495066237867,0.5793478664606895,0.2189934569870705,0.02624260863477701
VNi,V,Ni,0.31,7.160549755245981,0.69,0.4494601722786089,0.6019614740998884,0.8539548252520611,0.35486991345092744,0.938796330890781,0.6325962179672664,0.8271105743936559
VNi,V,Ni,0.32,7.148699792275061,0.6799999999999999,0.5172520871096253,0.641974115223023,0.09208374101965056,0.2580957563119246,0.9152099847275634,0.23584543838163263,0.13238698369017177
VNi,V,Ni,0.33,7.149898420821592,0.6699999999999999,0.8313785698372815,0.5373619647759397,0.3920792191593847,0.02129241951624805,0.8100620243817482,0.6644846240970753,0.941155073286499
VNi,V,Ni,0.34,7.1641456408855735,0.6599999999999999,0.2938576271857424,0.6663028995759049,0.11980561552584013,0.9891612151438759,0.3472860557119489,0.12453408404607913,0.1584478625532707
VNi,V,Ni,0.35000000000000003,7.191441452467006,0.6499999999999999,0.9357899872685295,0.715020743007331,0.8324179019310987,0.2870777198837945,0.8383978755985827,0.015306107045632844,0.7083004938438936
VNi,V,Ni,0.36,7.230231581432859,0.64,0.876107293760325,0.2997136116794413,0.25098968185178927,0.0449339843670723,0.34668668614809295,0.5157540535412537,0.39153040409224393
VNi,V,Ni,0.37,7.272258063438204,0.63,0.7286394737296005,0.9967124198714377,0.9955418259324351,0.4245207299224051,0.1476213364381722,0.09153411205011652,0.9374446587958701
VNi,V,Ni,0.38,7.316308391460526,0.62,0.27090872316383763,0.9704329107605681,0.46572173026332875,0.3306644682222406,0.18489000467466477,0.6940454329576311,0.8056523503909552
VNi,V,Ni,0.39,7.362382565499824,0.61,0.21409748534747752,0.4675808808530454,0.003273833506004853,0.8093415762010351,0.8012263595751116,0.9276150017981457,0.10751882585710848
VNi,V,Ni,0.4,7.4104805855561,0.6,0.21195211043615814,0.7776743756564648,0.8766094100569928,0.40400612797979274,0.11512529206925148,0.4540898759534713,0.6747167066925643
VNi,V,Ni,0.41000000000000003,7.4606024516293505,0.59,0.4427799385119765,0.2595448394744926,0.35836662584442613,0.595472029335514,0.26840177434087376,0.7654865827627509,0.7361220984798406
VNi,V,Ni,0.42,7.51274816371958,0.5800000000000001,0.529559727198158,0.37441594285378765,0.26546668648033034,0.30024580692544955,0.31353465452001883,0.8984732297905828,0.5415624738413549
VNi,V,Ni,0.43,7.566917721826785,0.5700000000000001,0.5536147683894802,0.7105019997904793,0.6403580468416497,0.2927127772405854,0.3992194072935096,0.9308495847492445,0.006648570780035334
VNi,V,Ni,0.44,7.623111125950968,0.56,0.2716894971814783,0.17911700895028615,0.43740431148424874,0.4438262438017291,0.08870886274708156,0.992779873419285,0.23492031688004378
VNi,V,Ni,0.45,7.681328376092125,0.55,0.7723345823003029,0.18424103357414634,0.9061719834840214,0.5437726096892834,0.14557340072467195,0.3061149753867659,0.9809003678874911
VNi,V,Ni,0.46,7.741569472250261,0.54,0.7703369912486939,0.7073424184129133,0.2324167625872453,0.16931369950942965,0.9219753254531831,0.36521937545938754,0.9321304518340596
VNi,V,Ni,0.47000000000000003,7.803834414425373,0.53,0.24474704111320023,0.6714732436763837,0.13860161346915545,0.17444685927169012,0.37979630740632575,0.5061390268063528,0.8661338968336655
VNi,V,Ni,0.48,7.868123202617461,0.52,0.7850967715167915,0.13426485182816184,0.7736645974168425,0.7945639104415912,0.00817955056209796,0.5521209061187815,0.9579824928683439
VNi,V,Ni,0.49,7.934435836826526,0.51,0.8745098206897141,0.45779459498340724,0.026797989266995947,0.3978481568476945,0.5374861819510027,0.18957824656691924,0.7681590387034524
VNi,V,Ni,0.5,8.00277231705257,0.5,0.8634300432936067,0.8480402129531307,0.9921411428484483,0.2689796229975647,0.9049562560422862,0.18332321729879875,0.9598349048415198
VNi,V,Ni,0.51,8.073132643295589,0.49,0.09049177819745347,0.05698824766719113,0.3262999058007976,0.4199102771405565,0.1983871473969847,0.30261059291667713,0.6324156406222194
VNi,V,Ni,0.52,8.145516815555583,0.48,0.7422515945815412,0.7237896688695633,0.8710944250209434,0.9592519345058699,0.5406316327346796,0.028841607414570203,0.23326739214426018
VNi,V,Ni,0.53,8.219924833832556,0.47,0.15114375278490944,0.23364214670304773,0.25732167202464096,0.7816203193238754,0.8229521745166182,0.3968743944991213,0.42996172075253714
VNi,V,Ni,0.54,8.296356698126507,0.45999999999999996,0.1487032998551986,0.5940831048217173,0.2688648609975339,0.8929129421722741,0.5457565318368621,0.6699555462688342,0.5025743806189591
VNi,V,Ni,0.55,8.374812408437432,0.44999999999999996,0.012867344963881644,0.09456028990585519,0.8908080601412635,0.3834372263093734,0.6322022701514584,0.41715024965340597,0.4552438890095841
VNi,V,Ni,0.56,8.455291964765333,0.43999999999999995,0.9349986151484709,0.025620688538805392,0.11906030259151312,0.3074870780902721,0.40775664264419886,0.10721099615916785,0.09631025336504828
VNi,V,Ni,0.5700000000000001,8.537795367110213,0.42999999999999994,0.6073954019965855,0.49996872921701263,0.8807096027478761,0.08387516448005317,0.2601494025387916,0.18270216658447136,0.16372272994974713
VNi,V,Ni,0.58,8.622322615472068,0.42000000000000004,0.07650742349491912,0.9834452758853072,0.5726743167766215,0.35097271296721977,0.2592422876757553,0.49992475666664804,0.22568296578532454
VNi,V,Ni,0.59,8.7088737098509,0.41000000000000003,0.9878198412071643,0.26666732105920066,0.3371633861726172,0.3404048883412537,0.33838465632781844,0.0777922026719412,0.885441324397093
VNi,V,Ni,0.6,8.79744865024671,0.4,0.27449034414018936,0.7807337199518215,0.18649668998151803,0.6758974457278019,0.6576162681688392,0.8059111169443907,0.8850738265033773
VNi,V,Ni,0.61,8.888047436659496,0.39,0.6431545997161514,0.30162673979081567,0.15380053734241173,0.31076309073613806,0.6205945927145906,0.06496696850714956,0.2231873698881809
VNi,V,Ni,0.62,8.980670069089259,0.38,0.8469490111764333,0.9226965834761492,0.018550464979345982,0.1385630023937694,0.6379727991018918,0.1733549198297133,0.8568364387873435
VNi,V,Ni,0.63,9.075316547536,0.37,0.04616779744421928,0.41843778928402686,0.7122470204194734,0.6346110679302903,0.6996771062121442,0.9306886144874661,0.5977278526639929
VNi,V,Ni,0.64,9.171986871999716,0.36,0.8567395542458818,0.9705277121215156,0.41451818186834055,0.2809547520993352,0.6503316904039431,0.9990603165615286,0.15521098995241167
VNi,V,Ni,0.65,9.27068104248041,0.35,0.1677002461287036,0.7836418712862331,0.5765432079324135,0.8164066401873145,0.440635088695855,0.06035125811345321,0.19734862941795073
VNi,V,Ni,0.66,9.371399058978078,0.33999999999999997,0.649865154679374,0.27820387180001815,0.42171415827390335,0.0037471666411231785,0.5323448612933369,0.22886697011581703,0.4021229356620013
VNi,V,Ni,0.67,9.474140921492726,0.32999999999999996,0.7548174520411574,0.40097452246477394,0.9089361339889409,0.5591518328083862,0.3198760216179509,0.050289692442582634,0.5690211833680557
VNi,V,Ni,0.68,9.578906630024349,0.31999999999999995,0.2948167310207159,0.8248088916601721,0.48201805530389974,0.9351759810848014,0.16279613436258022,0.27076770781954407,0.17560625601416935
VNi,V,Ni,0.6900000000000001,9.685696184572949,0.30999999999999994,0.7492544942914267,0.25176269249522065,0.8013246776026803,0.43600672556548825,0.6476875504680519,0.11829777557217735,0.854198334899822
VNi,V,Ni,0.7000000000000001,9.794509585138524,0.29999999999999993,0.5372524822271313,0.3481107660407339,0.739765064622199,0.8896533154631558,0.4187952435248734,0.8775623003205633,0.48651569554010266
VNi,V,Ni,0.71,9.905346831721078,0.29000000000000004,0.3077424571846401,0.323192310788614,0.8248438076563323,0.10572538088370054,0.49837965366174575,0.4923773451971003,0.15970176864922858
VNi,V,Ni,0.72,10.018207924320606,0.28,0.9900153478097632,0.012499647766424982,0.6239556948446002,0.2166928363248426,0.10925004464536014,0.492000116548039,0.026277349150056306
VNi,V,Ni,0.73,10.133092862937115,0.27,0.9269459343930165,0.6766652034624185,0.06199249252180461,0.7823128855856432,0.4768066416772324,0.19013306186373402,0.9749866096555789
VNi,V,Ni,0.74,10.250001647570599,0.26,0.8641909882899874,0.10676401382176881,0.7447969103072316,0.29732823946382414,0.896332474128692,0.45290471515064024,0.18511874994281297
VNi,V,Ni,0.75,10.368934278221058,0.25,0.6819458972374727,0.1644229969136649,0.5546463121103882,0.8267816497704378,0.934398652925389,0.08432497376682369,0.9796162281132667
VNi,V,Ni,0.76,10.489890754888496,0.24,0.8121960385286446,0.6657156404405182,0.5577448520820155,0.16104608494397588,0.4246551576043227,0.8522186657209748,0.18213067608616074
VNi,V,Ni,0.77,10.612871077572908,0.22999999999999998,0.9163198443488796,0.8725597923828231,0.9931843571786436,0.6043205186312124,0.855484984445894,0.44290510010967377,0.7402790188317295
VNi,V,Ni,0.78,10.737875246274301,0.21999999999999997,0.08480199262895582,0.257156857365733,0.35120769821033127,0.4837336934129438,0.1604837423896991,0.46604060542909587,0.7548168102108729
VNi,V,Ni,0.79,10.864903260992666,0.20999999999999996,0.6213285640782243,0.2789157262968913,0.6114284971867526,0.07838991820283514,0.45704357590816025,0.28594424989979017,0.7613262528446528
VNi,V,Ni,0.8,10.99395512172801,0.19999999999999996,0.4052908882404803,0.3851343901954438,0.005971097838899153,0.8200944406226072,0.9511734749518196,0.6356055233739506,0.25992891437048393
VNi,V,Ni,0.81,11.125030828480332,0.18999999999999995,0.23661513015027635,0.2008567973023735,0.4934695490676264,0.9689558154303508,0.025083081330813828,0.2828406783076829,0.26119515472369936
VNi,V,Ni,0.8200000000000001,11.258130381249629,0.17999999999999994,0.7437880189106442,0.9603509056108522,0.7702224500036023,0.9922373489921386,0.851381073804826,0.7198377405168778,0.11520841193885312
VNi,V,Ni,0.8300000000000001,11.393253780035902,0.16999999999999993,0.4358572510074975,0.3584867047542126,0.5785001571544102,0.9399276314671464,0.7333073317520373,0.26032184820458304,0.8487099533356002
VNi,V,Ni,0.84,11.53040102483915,0.16000000000000003,0.013624383620145175,0.48130921780341795,0.834135018505499,0.2653670119009566,0.9279881143613476,0.9992851480148913,0.9183362164677756
VNi,V,Ni,0.85,11.669572115659378,0.15000000000000002,0.7001037583345509,0.04917439200556817,0.8921705116171732,0.2779178042440402,0.25977440399906016,0.5678661595399022,0.4293049613232325
VNi,V,Ni,0.86,11.810767052496582,0.14,0.8526464446618092,0.9472076873361915,0.9200573362443092,0.7490817868729693,0.6447801121003596,0.5981690046070822,0.48338701738600465
VNi,V,Ni,0.87,11.95398583535076,0.13,0.986162265754206,0.09178613310111272,0.03378865152858079,0.3309467243081258,0.0027416974658716065,0.6803391183315257,0.7057274246788549
VNi,V,Ni,0.88,12.09922846422192,0.12,0.4243417224019901,0.6181956211229206,0.27776250107092126,0.14527027236603451,0.670189705073568,0.40287381303543557,0.37867656416903206
VNi,V,Ni,0.89,12.246494939110054,0.10999999999999999,0.6646025460967007,0.31186200152518817,0.2865858767450291,0.6464880555638277,0.0273779552315373,0.1195828034530636,0.8323317767210491
VNi,V,Ni,0.9,12.395785260015165,0.09999999999999998,0.7967656513196908,0.6435238942030252,0.7287083712628063,0.22635703961270426,0.5811840074383108,0.8384969087454892,0.9669110423880523
VNi,V,Ni,0.91,12.547099426937253,0.08999999999999997,0.4617045358926034,0.7096197458796716,0.08654721010695987,0.060320854770865795,0.6830484811475329,0.041950235382388734,0.1826224174517873
VNi,V,Ni,0.92,12.700437439876318,0.07999999999999996,0.9429614825043251,0.31390090921451796,0.09926227060474957,0.16089816237929733,0.22436459937025433,0.8228977476437586,0.7578165105464393
VNi,V,Ni,0.93,12.855799298832359,0.06999999999999995,0.24458843665625318,0.33299351120989584,0.7565653440236666,0.9827211642814054,0.28723893816188184,0.30538413105111495,0.8683942693268271
VNi,V,Ni,0.9400000000000001,13.013185003805377,0.05999999999999994,0.5399588306760484,0.8389160346394974,0.4654047139642148,0.5859609577405517,0.8139311328175248,0.8422038867894754,0.8284536687822776
VNi,V,Ni,0.9500000000000001,13.172594554795372,0.04999999999999993,0.8557278595745154,0.45170297548774885,0.7317904858934793,0.08136978524099059,0.7133033403030655,0.81775071767278,0.18917553062039238
VNi,V,Ni,0.96,13.334027951802344,0.040000000000000036,0.9019042748348508,0.11873584762636535,0.06878598221097088,0.6473828330118353,0.7575362251204847,0.3210700042607454,0.11046353066027348
VNi,V,Ni,0.97,13.497485194826295,0.030000000000000027,0.9785361601780924,0.5866037707714019,0.6799355875339728,0.9520231700212896,0.03782365539523136,0.6286332587459978,0.9683246010495402
VNi,V,Ni,0.98,13.662966283867219,0.020000000000000018,0.019005962561335465,0.6249499157280749,0.5360515957404366,0.26948155710371735,0.44130891538426764,0.03598193723029841,0.23589235041830137
